player,team,league,season,position_group,cluster,archetype,pca_x,pca_y,goals_p90,assists_p90,xG_p90,xA_p90,shots_p90,key_passes_p90,xGChain_p90,xGBuildup_p90,shot_conversion,finishing_over_xG,creation_over_xA,discipline_p90,involvement_index
Marcos Llorente,Atletico Madrid,La Liga,1920,FWD,2,Efficient Impact Player,0.9376212685614786,-0.5498972218268399,0.1953690302493712,0.1953690302493712,0.11198210268495708,0.151642754742139,0.9117221411637322,1.0419681613299796,0.39863619830203795,0.19107068259077573,0.21428569897959293,0.08338692756441411,0.04372627550723218,0.2604920403324949,0.2948534404464068
Sandro Ramírez,Real Valladolid,La Liga,1920,FWD,1,Volume Forward,0.8370194702273116,-0.9602844257052958,0.2061068700716741,0.06870229002389137,0.3189827302125964,0.12372946817907503,3.0229007610512206,0.8244274802866964,0.421971142282718,0.07952715466055504,0.06818181663223144,-0.11287586014092227,-0.055027178155183654,0.13740458004778275,0.25074914847163654
Borja Iglesias,Real Betis,La Liga,1920,FWD,1,Volume Forward,-0.48782861482615697,-0.8209504701435671,0.1399688957283728,0.09331259715224852,0.16472175824686758,0.09209140852348499,1.6796267487404732,0.7465007772179881,0.3008595386678167,0.05892333248544785,0.08333333101851859,-0.02475286251849479,0.0012211886287635254,0.23328149288062128,0.17989143557663226
David Timor,Getafe,La Liga,1920,DEF,2,Efficient Impact Player,-1.045735840767615,-2.670656177442426,0.2869287988449216,0.0,0.06884053068027977,0.022396187201950194,1.8172157260178368,0.3825717317932288,0.16938153545282914,0.1438976547415463,0.15789472853185638,0.21808826816464183,-0.022396187201950194,0.3825717317932288,0.15663959509718772
Arthur,Barcelona,La Liga,1920,MID,4,Deep-Lying Playmaker,2.5040134333508255,-0.11519700735605104,0.2282333049634545,0.2282333049634545,0.09147692358517846,0.13222532674187168,0.608622146569212,0.912933219853818,0.5817099691931477,0.425803692004344,0.3749999531250059,0.13675638137827606,0.09600797822158283,0.0760777683211515,0.5037568305987459
Vinícius Júnior,Real Madrid,La Liga,1920,FWD,1,Volume Forward,2.2367314544318497,0.3512859259244009,0.2023988004479769,0.0674662668159923,0.30401109975650303,0.19717588540985118,2.5637181390077073,1.4842578699518305,0.6547641584759656,0.2502071398153575,0.07894736634349037,-0.10161229930852614,-0.12970961859385888,0.2698650672639692,0.4524856491456616
Samuel Chukwueze,Villarreal,La Liga,1920,FWD,1,Volume Forward,1.9569703216183338,0.8750461269122968,0.1333333332674897,0.08888888884499313,0.16999038681271736,0.20360040555277434,2.133333332279835,1.733333332477366,0.565148923680911,0.2939813824367467,0.0624999986979167,-0.036657053545227664,-0.11471151670778121,0.08888888884499313,0.4295651530588288
Enric Gallego,"Getafe,Osasuna",La Liga,1920,FWD,2,Efficient Impact Player,-0.47947204125429316,-2.0080729607533976,0.26239067029894003,0.0,0.24519382316804256,0.06507730012837744,2.0991253623915203,0.7871720108968201,0.3421200822657339,0.059574240375162325,0.12499999479166687,0.017196847130897475,-0.06507730012837744,0.6122448973641934,0.20084716132044814
Emerson,Real Betis,La Liga,1920,DEF,1,Volume Forward,0.32465220399583067,0.6379005742384389,0.0949701019715195,0.189940203943039,0.05770785754303347,0.1701054455342761,0.8230742170865023,0.9180443190580219,0.36553357424400923,0.24723291245571713,0.11538461094674572,0.03726224442848604,0.01983475840876292,0.34822370722890483,0.30638324334986317
Aridane Hernández,Osasuna,La Liga,1920,DEF,2,Efficient Impact Player,-2.1213683068985696,-1.7255966060933996,0.1034482758224336,0.0,0.08700082248661409,0.004649784157262211,0.4137931032897344,0.1034482758224336,0.13161679634855705,0.13161679634855705,0.2499999791666684,0.016447453335819512,-0.004649784157262211,0.27586206885982295,0.13161679634855705
Domingos Duarte,Granada,La Liga,1920,DEF,2,Efficient Impact Player,-2.292913850242998,-1.7093809742939425,0.08766233763387586,0.029220779211291955,0.04848223147766937,0.0014995630801467436,0.3798701297467954,0.029220779211291955,0.10302158894736435,0.09741362590542417,0.23076921301775286,0.03918010615620649,0.027721216131145213,0.20454545447904368,0.10021760742639427
Pablo De Blasis,Eibar,La Liga,1920,DEF,1,Volume Forward,0.7228449132177455,0.22647175890042656,0.11450381672105354,0.17175572508158032,0.14555882489760594,0.17939544916613617,0.8587786254079016,1.0877862588500087,0.4075273482437172,0.15947599801619042,0.13333332444444504,-0.031055008176552393,-0.007639724084555849,0.05725190836052677,0.28350167312995384
Takashi Inui,Eibar,La Liga,1920,FWD,1,Volume Forward,0.20569561245343268,0.3646054593508533,0.09160305338849717,0.13740458008274575,0.16094420308886453,0.09746982058426892,1.7862595410756947,0.9160305338849717,0.3767289387718575,0.15386813743214633,0.05128204996712693,-0.06934114970036737,0.03993475949847683,0.09160305338849717,0.2652985381020019
Nacho Monreal,Real Sociedad,La Liga,1920,DEF,0,Defensive Anchor,-1.1215469395492508,-0.17967245240002208,0.07509386730283944,0.0,0.09575462477653295,0.06982596314866342,0.6758448057255549,0.4881101374684564,0.2766757650086084,0.23206555073227658,0.11111110493827195,-0.020660757473693503,-0.06982596314866342,0.11264080095425916,0.2543706578704425
Nyom,Getafe,La Liga,1920,DEF,2,Efficient Impact Player,-2.2621515026879293,-0.9567979099732643,0.07337953523302913,0.0,0.03823926759242918,0.033876788338729466,0.4769669790146894,0.3302079085486311,0.1804447782018415,0.14965071880847247,0.15384614201183525,0.03514026764059995,-0.033876788338729466,0.5503465142477185,0.16504774850515697
Fernando,Sevilla,La Liga,1920,MID,0,Defensive Anchor,-1.3357990587804496,0.23563719105025618,0.06797583079003934,0.10196374618505902,0.09610193462795175,0.015602785816539464,0.5098187309252951,0.3398791539501967,0.26431219317335414,0.24020855646763278,0.13333332444444504,-0.028126103837912406,0.08636096036851955,0.44184290013525573,0.25226037482049346
Rodrigo Ely,Alaves,La Liga,1920,DEF,2,Efficient Impact Player,-2.6354090824264524,-2.407951326525529,0.08426966288189623,0.0,0.04487954941962377,0.005013553444251095,0.2528089886456887,0.08426966288189623,0.07318958568654152,0.06817603224229044,0.33333327777778704,0.03939011346227246,-0.005013553444251095,0.46348314585042927,0.07068280896441598
Jordi Alba,Barcelona,La Liga,1920,DEF,4,Deep-Lying Playmaker,2.5056087407705214,2.0107878150348326,0.08249312553506273,0.20623281383765682,0.06102885707539789,0.20233488022052906,0.28872593937271956,1.237396883025941,0.6786479773585938,0.5563592895326852,0.285714244897965,0.021464268459664843,0.003897933617127758,0.28872593937271956,0.6175036334456395
Sergio Busquets,Barcelona,La Liga,1920,MID,4,Deep-Lying Playmaker,2.0623139097279974,2.7616863487199983,0.07171314738178759,0.07171314738178759,0.05154386942866878,0.11345336861484717,0.35856573690893795,0.7888446211996635,0.8155973017661944,0.7239821966955052,0.19999998000000202,0.020169277953118812,-0.04174022123305958,0.35856573690893795,0.7697897492308499
Aleix Vidal,Alaves,La Liga,1920,FWD,1,Volume Forward,0.3244591833551714,0.4442182049758049,0.08185538877587295,0.1637107775517459,0.12101360939347508,0.1690218477576045,0.941336970922539,1.7598908586812685,0.34652493483196845,0.10988854705396638,0.08695651795841226,-0.03915822061760213,-0.005311070205858609,0.24556616632761885,0.22820674094296742
Joan Jordán,Sevilla,La Liga,1920,MID,1,Volume Forward,-0.22452358348309542,0.3603561285550955,0.07802340698828635,0.07802340698828635,0.08777182272940016,0.13634048200204166,1.131339401330152,1.4044213257891542,0.31578971502599357,0.1993142330084847,0.06896551486325811,-0.00974841574111382,-0.05831707501375531,0.3120936279531454,0.2575519740172391
Adrián Embarba,Espanyol,La Liga,1920,FWD,1,Volume Forward,1.023235840478159,0.12864599457625517,0.12738853494169247,0.25477706988338494,0.21779319036548078,0.19167710746461722,2.484076431363003,1.5923566867711558,0.2934009984882815,0.04128849694466236,0.05128204996712693,-0.09040465542378831,0.06309996241876772,0.25477706988338494,0.16734474771647193
Yuri,Athletic Club,La Liga,1920,DEF,0,Defensive Anchor,-1.3612279739349624,-0.36330684451309403,0.06318006315788696,0.03159003157894348,0.04390073605838321,0.08122620818179485,1.1056511052630218,0.916110915789361,0.20565347745334045,0.13013391102067912,0.057142855510204135,0.01927932709950375,-0.04963617660285137,0.22113022105260438,0.16789369423700978
Raphael Varane,Real Madrid,La Liga,1920,DEF,2,Efficient Impact Player,-1.0525945494300264,-0.04850504183579466,0.06378454994196153,0.031892274970980766,0.037665778228340066,0.010826132070954172,0.3508150246807884,0.1913536498258846,0.3214568817412606,0.3056673065637767,0.1818181652892577,0.026118771713621466,0.021066142900026594,0.06378454994196153,0.3135620941525187
Gareth Bale,Real Madrid,La Liga,1920,FWD,1,Volume Forward,2.0985878039597763,1.0533135933345763,0.1637852591776294,0.1637852591776294,0.3317250639530816,0.1281463766018058,2.7843494060197,0.9827115550657763,0.6718373533879136,0.25684038717301366,0.05882352768166096,-0.1679398047754522,0.035638882575823594,0.3275705183552588,0.4643388702804636
